 2048 0
 4
 0.E+0,  0.5D0, -.025
 -1.0E-14, .F.
  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  3.594051  8.738795 -3.424210 -1.346553 -0.225578 -5.460402  5.648242
 -9.829494 -5.886421 -1.959107 -8.113773 -2.786045  8.409091  2.698227
 -6.865198 -0.755760  3.686550  9.040281 -7.400766  8.898116  2.015831
 -3.603547  7.877410  2.912751  5.600593 -1.511467  2.084652 -9.764587
 -6.104730  3.929898 -8.554738 -9.032438 -7.123511  8.286174  7.845772
 -9.772674  2.924943  3.679882  6.304998  2.922163  7.830994 -0.867652
  4.208483 -2.071667 -3.134321 -3.110872 -5.155349 -8.914633  5.944335
 -7.143702 -1.347717 -7.517692 -4.561263 -5.201938 -7.200708 -2.866246
 -4.573806 -0.868605 -3.556150 -6.992045 -0.699380  9.938002  0.788124
  0.848764  2.900660  1.973421  8.391956 -8.069140  1.571779  3.681323
  4.295770 -2.877587 -5.196017  4.891309  7.401352 -9.676592  4.596431
  1.206102  6.207842 -4.839641 -4.572148 -5.369023 -1.868663 -1.426748
 -0.926615  0.087206  7.195108  6.663299  1.447460 -3.748237 -0.694401
 -3.925632 -0.853945  5.535482  1.669294 -7.907457 -6.890436  7.370328
  7.679748 -4.522965  1.676865  4.262947  5.609022 -2.468892  2.080068
  5.165706  8.394523  1.293194  3.197303  2.591795 -7.259216 -4.626256
  7.209327  1.468734  1.478266  0.999704  9.637794  9.041744  7.954086
 -3.109110 -6.283733 -2.680622 -4.243255  8.211626 -8.164339  0.517428
  8.014391 -1.908556 -5.005780  6.718301 -5.400126  4.647389 -4.552912
  1.083606  2.932486 -1.575975 -1.816226  0.506727 -3.586026 -4.326851
 -8.299735 -7.502362 -3.537816  3.766012  7.555293  9.962131 -8.019056
  8.787624  7.650247  1.632577  2.600749 -4.010255 -9.806322  8.967712
  1.740171  7.522781 -5.346238  9.998994  5.775545  3.780586 -3.871318
 -4.521319 -8.877897 -0.981532 -2.895074 -5.340480 -3.855234  7.450827
 -6.067377  9.807227  1.903409  2.944525  5.059497 -0.706436 -9.855316
  1.057523 -3.341125 -1.503460  5.261442  7.563561  9.493140  4.000893
 -0.299209 -4.556993 -9.801635  7.050484  8.562925 -6.585919 -1.340151
  0.400059  9.765140  0.085428 -2.996303 -8.814438 -5.726735 -4.479303
  7.082565  0.174106 -2.433969 -9.301663  5.254656  4.233373  3.250550
  2.366405 -1.071933  0.272491  0.479507 -3.207441  7.519212  3.138189
  1.913000  1.849947  5.931233 -2.529574 -8.275746  4.454437  5.712764
 -3.588261 -2.396656 -6.146272  7.067487 -3.708336  0.653396 -4.145209
 -5.681341  8.330653 -8.527987 -1.625500 -8.353523  4.623946  0.073581
  6.202606  3.239857 -5.981925 -9.699858  5.643751  3.511559  6.955463
  5.036694  9.843151 -0.583658 -4.288986  9.642496  4.666188 -0.948170
 -7.322862  4.533378  3.916927  9.304742 -6.386212  1.091472  8.503119
  8.682379 -9.516374  5.729245  3.309406 -6.498018 -1.396383  9.521596
  3.327001 -7.584694  4.869916 -8.555676 -5.231736 -7.877656  6.969351
 -2.893577  7.427238  5.907438 -1.654665  3.240316 -1.043812  2.485034
 -0.318669 -2.178416 -4.334944  3.854895 -4.439106 -4.633308 -4.856806
  4.880854 -6.874460 -1.797308 -6.035320 -7.350994 -2.147973 -2.431791
 -3.462699 -9.825461  0.010123 -2.818075  0.911573 -3.080671  3.559725
  3.255820 -4.425705  2.688994  3.385130  6.015141 -3.612345  0.446444
 -5.763529  9.296804 -0.545926  8.289478  9.697192 -4.669275 -5.640083
  1.021452 -8.824226  6.320351 -8.186010 -9.522681 -1.868162  7.456632
 -7.699096 -5.535797  0.623686 -5.156256  1.956936  3.391373 -8.670415
 -5.483301 -6.858210 -0.360310 -2.277166 -2.227625  5.445997  0.808415
  0.860885  4.047057 -4.401775  6.502581  1.370009  1.860495  4.777363
 -7.640048  4.428541 -8.948453 -7.623304 -1.185676  7.370037  1.605555
  3.567761 -3.649755 -1.198710  5.605970 -0.218404  9.020885 -4.911531
  7.288020  0.405737 -3.430751  5.451299  5.453506  9.471231  6.704549
  3.284413 -5.680158  6.276116 -5.912259 -3.105189 -8.304968 -9.797226
 -9.798000 -2.531336 -7.271231  7.475144  0.721672  2.516867  8.066579
  7.509826  0.415716 -1.648045  8.594677  7.039038  0.709137 -6.792432
 -3.799775  5.813003 -2.270843 -5.363923  9.255364 -4.719234  8.805903
 -0.672282  0.062617  6.862373  0.807112 -0.045406  3.947826 -1.438166
 -8.944220 -3.160819 -3.929254 -4.180535 -4.358292  1.533142 -3.113179
  8.138592 -9.382766  1.676537 -4.600852  2.134153 -9.912308 -5.313600
  0.260049 -6.677285 -7.316140 -3.614781  1.330599  0.657272 -2.773778
  5.789337  5.990341 -1.302269  9.829196 -7.509935 -0.943046 -2.549686
  4.657330 -3.487911  2.670397 -4.493139  2.575644  9.553733 -9.954266
 -3.107186 -0.551458 -8.571505 -0.418443  4.376616 -2.838760  4.306338
  8.185099 -9.645821 -3.826113  8.219970  7.718032  8.406523 -3.740662
  3.987476 -6.708665  9.478044 -9.104883 -9.604465  9.628644  6.394447
  4.705252 -8.837246 -6.002840  5.638414 -6.298587 -3.952414 -8.233315
 -9.010071 -7.171222  9.001132  6.947114  4.083666 -7.843720 -8.699359
  6.199762  2.261025  7.838038  1.925684  9.472847 -7.121106  1.090593
 -2.989379 -9.410742  5.151444 -6.709438 -1.809977 -4.944956  6.507599
  8.658451 -3.989656  1.216789 -9.840916 -9.992817  9.201036 -3.403117
  9.867998  3.729143  2.204899 -6.161057 -9.383637 -0.602491  7.727110
  6.918204 -9.003974  9.773651 -3.347347  6.203402 -2.668519 -7.988197
 -7.354059  5.135897 -1.177369  5.454982 -1.698110 -1.598805  5.488870
 -5.666679 -0.389395 -5.792168  9.900015 -6.384584 -2.967323  1.750237
 -1.848785  4.773052 -0.150192 -1.952434  2.019644 -0.693203 -9.709434
 -7.066816 -5.750913  5.970532  9.403522 -0.857749 -5.257651 -3.117186
  8.195128 -9.452103  0.933580 -4.997542 -3.838775  3.072494  8.945455
 -3.013303 -7.988694 -1.637376  2.558033 -9.680281  2.844621  5.466602
 -2.626086 -5.032941  8.948659 -3.398420  3.506576 -8.204656 -2.469141
 -5.335826  3.377846  8.993125 -4.892214 -0.813096  5.246157 -8.870336
  9.375571 -9.568644 -5.639881 -8.640192 -6.710819  4.556949  6.418281
 -3.284500  1.258851  9.028365  9.283482  9.206950 -2.044878  0.760875
 -6.200148  3.101294 -1.506570 -7.159353 -1.181438 -9.529252 -8.002136
 -8.788250 -7.542996  7.412503  9.141649 -8.645902 -9.633924 -1.109075
 -3.681497  2.837229 -4.692454  0.234602 -3.660015 -0.952119  4.981552
  0.882400 -2.659664 -8.774754  3.372598 -4.245685  6.180687 -9.252550
  7.700762 -0.681284 -6.608619  3.119209 -2.974752 -5.591966 -5.794409
 -3.974070 -1.936516 -1.120187 -0.450815  5.281793  6.973440  9.949705
 -8.815600 -7.695385  0.209150 -2.853123 -0.008855  3.666784  5.189812
 -5.462779 -3.629635  1.914291  4.863717  0.332346 -8.620691 -2.697889
  4.477505  3.336906  4.370941  7.370452  0.211371  0.556927  0.755029
  3.955332  3.220037  2.413649 -8.922376  6.317627  9.783164 -7.843405
  6.737772  5.139244  5.123227  4.399177  3.119776  0.210116  2.468903
  3.319536  9.117222  6.153564  9.519773 -4.725165  4.968486 -0.201421
