 900 0
 4
 0.E+0,  0.5D0, -.025
 -1.0E-14, .F.
  8.664246  6.419561 -0.487271  7.874776  4.046089 -5.345368 -0.409269
  2.127736 -2.788105 -3.927151 -1.599775 -4.100830  7.992582 -2.105132
  6.268325 -6.549936 -4.944538 -2.570498  6.525286  8.836281 -9.531532
  1.376848 -3.527377 -0.243585 -6.657700  9.181000 -2.863598 -8.324842
  4.493737 -4.975797 -3.786174  5.310886 -4.315657 -7.126007 -5.567364
 -0.820939  9.414139 -9.673408  1.826487  5.464401 -4.210610 -3.281095
 -8.510040 -2.965779  8.676251  6.424210 -9.380346  5.338278  2.815629
 -1.816602  6.692231 -5.502278 -7.813288  3.483616 -8.769967 -1.355391
  1.614072  0.398631  1.112068  2.217732  7.876791 -8.359169  2.813535
 -5.978094  7.442608 -2.645208 -4.917739  0.939155 -6.016603 -9.430194
  5.674235 -9.673893  8.939009 -9.267521 -9.106402 -0.669282 -0.652357
  6.450655 -5.347824 -5.071200 -1.403396 -2.240126  2.811124  1.910104
  5.469024 -7.355170 -8.123061  5.834732 -8.958449 -9.987479 -0.414828
 -4.707421  4.596575 -1.771330  8.331070  6.931275 -1.648023 -7.231545
  6.972633 -4.260127 -4.448027 -7.033832 -8.718265 -6.322319  8.539363
  6.192591  8.342001  9.961723 -7.295440 -2.305449  4.025057  7.237621
  7.155511  4.967640  7.731729 -2.191308 -4.615008  3.294895 -7.185248
 -8.440748 -0.952834  1.126211 -7.452123  1.149240 -0.566447  5.482827
 -2.576414  3.868596 -5.925271  9.497736 -3.091590 -2.012667 -1.474699
  2.215800  6.022644 -6.307156  6.982801  2.083639 -4.560818 -2.306829
  5.116126  8.262601 -1.071523 -6.051723  1.981684  6.607772 -0.945134
 -9.962962  3.746765  2.781384  9.724761  8.244734  4.145247  1.473199
 -8.889414 -1.276899 -0.070250 -4.855324  9.152508 -4.394840 -2.920406
 -4.556639  9.594334 -3.761797  0.488155  3.021870 -2.333181  0.072367
  2.167202 -1.164772 -2.243648  3.976574 -8.053668  9.006758  5.353397
 -4.309665 -4.383624 -4.709419  0.645677  1.324008 -2.471932 -7.685165
 -1.400822  1.653196 -0.200181 -0.908866  5.943216 -4.110362  4.949887
  7.518704  6.763361  6.063284  1.453174 -5.227070  2.577260 -7.080010
 -7.220326 -7.667306  9.173516  1.350879 -0.632974 -9.095031 -7.795494
  0.838905  0.046681  8.319209 -5.799489  1.512785  4.607916  3.655905
  0.545680 -1.327449  3.425762 -9.800566 -5.846224  5.170803  9.575807
 -4.049421  7.420554  5.153937  6.283928 -6.035718 -2.555343 -9.331991
 -7.444184  8.747670 -2.262446 -9.795421 -7.550368  0.460668  4.648799
 -2.268195 -7.036385  2.235109  3.064135 -6.621709  1.149482  3.323145
 -8.011274 -3.959316 -4.554819 -4.434617  6.118762 -9.410890 -7.183658
 -1.954584 -3.144086 -5.572098 -6.792609  4.203968 -3.050246  9.875019
  4.237919  6.574194  7.700524  8.115868  8.645698  6.509756  3.288847
 -5.224925 -9.286023  3.600094 -6.325682 -5.700599  4.740466  6.814116
  4.407992  9.874292  8.433198 -9.835274 -8.746128 -7.128080 -4.604156
 -4.344115 -0.521147 -8.556527  8.749544 -0.725100 -0.484639 -5.210475
 -0.457927  8.580621 -2.022090 -6.686289 -2.965386 -6.112785  8.609741
  3.763356 -9.715117  8.719158 -1.117450 -2.084510  8.101433 -8.929035
  9.733250  6.692864 -8.042778 -0.073765  3.650255  4.456673 -8.661415
  9.298783 -8.660171  3.869916  0.960781 -7.700592  7.033014 -8.409709
 -8.812765 -4.398391 -4.663972  9.516038  1.713324 -9.673921  8.199835
 -7.210178 -9.725190  5.541781  5.205459  6.897601 -0.296791  2.647385
  6.284383  0.602276  6.389707 -8.019967 -7.659169 -4.734844  8.178860
  5.462249  1.092021 -7.605464 -9.530886 -7.683351  2.240779  4.996094
  3.826795 -4.828930  2.053278  3.588512 -5.225187 -4.438190 -0.297791
  8.340425 -8.609498 -7.555865 -5.372872  7.434161 -9.267676 -7.581195
 -6.580316 -6.217091  6.819482  9.060344 -3.092374  2.594306 -3.547694
 -7.184345  7.412322 -0.023202 -3.249300 -5.336759 -9.672973 -2.511207
