 800 1
 4
 0.E+0,  0.5D0, -.025
 -1.0E-14, .F.
  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
 -7.721109 -0.424057  7.076649 -3.499260  4.163806 -0.767115 -0.404835
 -3.185093  4.995699 -7.433135 -7.129905  5.102399 -9.674601  7.219968
 -2.060221  3.758907 -9.600893  3.733480 -4.827659  8.595573 -5.884781
  7.223868  0.624155 -7.604825 -9.940117  1.434798 -5.168439 -8.242292
  3.508055 -7.457787 -0.163101 -4.068813 -3.793196  3.687733 -8.474465
  7.272223 -4.208669  6.910139 -2.405461 -4.438722 -5.528886  4.670454
 -4.789790 -9.720555  6.218863  6.211184  2.286260 -5.825890 -4.685291
  2.170834  1.579547 -2.952481 -2.233593 -5.500248 -1.116667 -6.701737
 -7.904304 -4.277478  1.531289  0.171052  5.654067  5.355591 -2.492498
 -2.785382  2.223724 -2.611013  3.606810  1.712204  0.270760 -2.882844
  3.521304 -3.437585  5.016692  0.435699 -1.515146  1.944640 -6.210416
 -5.466777 -9.046080  1.802739  6.656446 -4.009222 -3.357466  6.531070
  0.074559 -6.737702 -3.218372  7.881266  8.921525 -3.334128 -4.251401
  6.925157 -0.861283 -0.470691 -5.815087 -0.419764  9.878477 -0.525270
  1.679333 -2.146602  1.447769 -0.925182 -6.702521 -7.629185 -1.454260
 -9.307130 -3.616388  7.587669  0.019572  6.958715  2.451542 -0.935509
  5.949095  2.874907  4.542076 -0.249375  8.472746 -8.266115  3.687638
  6.762092 -7.333265 -1.236081 -2.102488 -0.651257 -5.822394  7.586098
  6.351052  3.196370 -8.309873 -4.375643 -4.801868 -8.254121  5.046975
  6.644089 -6.926387 -7.737604 -0.047051 -7.142332  8.284801 -3.499043
  1.628381  8.500778 -0.886478 -0.475223 -0.006308  0.361095 -0.286766
  4.886236  6.438857  1.438655  8.002168 -8.710560 -1.689112 -2.670532
 -0.038970  3.504919 -2.383775  6.559764  5.746825  4.352229  6.796458
 -1.570387  8.348843  6.011317  3.541645 -0.630623 -5.042782  8.805238
 -7.069847 -1.833209 -9.337562 -3.033296 -0.204311  6.881715  1.004157
 -2.820741 -2.247848 -4.390656  4.133675 -8.669254 -1.735571 -9.002049
 -5.046351 -1.233813  4.919153 -4.890941  8.769846 -2.445479  1.764666
 -9.430311  4.696017 -9.682858  9.338356  2.085865 -2.298246  7.843227
 -9.019618 -1.461842 -8.677149 -7.546627 -9.713176 -7.353500  2.921243
 -5.213484  7.378442 -2.315056 -4.767879  7.496763 -8.046193  0.217838
  3.121915  2.439965 -2.685589 -0.397183 -4.091912  2.682813  0.045239
 -2.879790  3.738514  7.565033  3.928110 -2.105943 -0.725052 -2.164365
  0.433101  6.517045  2.645796 -0.133102  3.594904  5.073884 -6.290848
 -6.689496  9.240981  0.723376 -1.937836 -3.480918  7.740338  7.596226
  6.879582 -9.537228  6.167929  6.598691 -3.548324  8.737678 -9.948005
 -5.235318 -8.335070  2.026693  2.766149  1.685075 -8.516524  1.584061
  2.328649 -9.164740 -0.817756  6.097094  9.927366  9.706829 -9.830067
 -6.465646 -9.881562  3.328603  2.416575  0.212056 -9.310080  8.779305
  5.939952  3.179189  7.901209  8.966468 -2.089486 -9.306887 -0.477360
  8.299178 -9.752168 -8.213013  5.114050  1.548566 -4.391029  4.945287
  4.098602 -2.427908  8.973159 -8.338212  8.120571 -7.298999  9.734270
  2.596167  1.771048 -4.286604  9.110609 -6.291919 -7.934195 -7.599829
  9.068276 -6.257680  4.976750  3.591594  3.621548 -6.882606  5.701825
 -0.605039  1.529102 -8.769773  6.627423  6.701327 -1.313552  8.728236
 -8.678645  3.425971  2.990904  5.818175  2.171986  2.382801 -7.603493
  9.136596  6.831724 -8.892456 -4.315364 -9.698448  7.296937 -1.586828
  5.168697  2.488296 -4.373725 -2.796345 -3.444300  9.323655  9.817368
  8.398177  5.517770 -4.378833 -6.097377 -7.810159  0.438895  9.849448
 -4.403303  4.664102  5.223509  9.878272  3.725275 -2.580038  5.928655
  1.334707  0.355394 -5.436674  4.379050 -9.859563 -4.580693  5.173929
 -0.227137 -0.817563 -7.291128 -4.110208  5.444817  9.723088  8.626982
 -8.707713 -2.978220 -2.936975 -1.356006  3.448148 -7.287138 -9.636257
 -5.872393  0.270781 -4.999500 -1.407685  8.488499 -8.734186  7.879578
  5.668263 -2.233775 -6.692046 -2.369301 -1.031555  3.042276  9.538133
  8.148452 -8.792917 -6.198947  1.086201 -1.628866 -4.562947 -8.341187
  4.726706  4.274737  5.512030 -9.152305  0.375913 -4.130508 -5.407091
 -3.279002  6.317925 -4.366677  2.508854 -9.054271  7.017011 -7.717074
 -7.800510 -6.684576 -5.259802 -3.894713 -7.549838  4.264253 -1.008427
